ExpDay,Treatment,mesocosm,Species,Genus,abund,size_fract,label,fun_grp,biovolume
36,D,8,Scenedesmus,Scenedesmus,3.1025641025641,small,ChlScearc_2640846,IV,0.0494218072898023
36,D,8,Cryptomonas,Cryptomonas,34.1282051282051,small,CryCry000_3202413,V,0.187494520638767
36,D,8,Plagioselmis,Plagioselmis,21.7179487179487,small,CryRho000_3202546,I,13.3793143610366
36,D,8,Cosmarium,Cosmarium,3.1025641025641,small,ZygCos000_2648709,IV,0.0168099820033826
36,D,8,Ankyra,Ankyra,3.1025641025641,small,ChlAnkjud_2642105,IV,0.645097513252071
36,I,12,Merismopedia,Merismopedia,75.3333333333333,small,CyaMer000_0000000,I,10666.852930722
36,I,12,Desmodesmus,Desmodesmus,1146.14285714286,small,ChlDes000_2652440,IV,0.000186536901203923
36,I,12,Elakatothrix,Elakatothrix,252.904761904762,small,KleElagel_2641001,IV,7.18086423329054
36,I,12,Plagioselmis,Plagioselmis,139.904761904762,small,CryRho000_3202546,I,86.1881485419857
36,I,12,Centrales,Centrales,193.714285714286,small,BacCyc000_3193095,VI,0.00113537289032043
36,I,12,Chrysochromulina,Chrysochromulina,113,small,PryChr000_3202213,I,45.6327261492823
36,I,12,Golenkinia,Golenkinia,5.38095238095238,small,ChlGolrad_2641100,IV,11540.3164803867
36,I,12,Sphaerocystis,Sphaerocystis,32.2857142857143,small,ChlSph000_2639562,I,2.02282530725082e-06
36,I,12,Snowella,Snowella,43.047619047619,small,CyaSno000_3217087,I,36.8770209069538
36,I,12,Coelastrum,Coelastrum,16.1428571428571,small,ChlCoe000_7749802,IV,0.142014003117223
36,I,12,Cryptomonas,Cryptomonas,43.047619047619,small,CryCry000_3202413,V,0.236496254861736
36,I,12,Oocystis,Oocystis,37.6666666666667,small,TreOoc000_2641454,IV,0.900056959865711
36,I,12,Tetraedron,Tetraedron,10.7619047619048,small,ChlTet000_2672378,IV,290.571428571429
36,I,12,Kirchneriella,Kirchneriella,21.5238095238095,small,ChlKir000_2641223,IV,41078.5679404391
36,I,12,Sphaerocystis,Sphaerocystis,5.38095238095238,small,ChlSph000_2639562,I,3.37137551208471e-07
36,I,12,Koliella,Koliella,10.7619047619048,small,TreKollon_2638730,IV,1.19734921229141e-06
36,I,12,Scenedesmus,Scenedesmus,5.38095238095238,small,ChlScearc_2640846,IV,0.0857150353113572
36,I,12,Ankistrodesmus,Ankistrodesmus,5.38095238095238,small,ChlAnk000_9516573,IV,810.019772488082
36,I,12,Cryptomonas,Cryptomonas,5.38095238095238,small,CryCry000_3202413,V,0.029562031857717
36,D,2,Merismopedia,Merismopedia,81.8333333333333,small,CyaMer000_0000000,I,11587.222984479
36,D,2,Desmodesmus,Desmodesmus,2151.04761904762,small,ChlDes000_2652440,IV,0.00035008703731703
36,D,2,Oocystis,Oocystis,432.547619047619,small,TreOoc000_2641454,IV,10.3358626990394
36,D,2,Elakatothrix,Elakatothrix,923.547619047619,small,KleElagel_2641001,IV,26.222796342036
36,D,2,Snowella,Snowella,339.02380952381,small,CyaSno000_3217087,I,290.426936224621
36,D,2,Gloeocapsa,Gloeocapsa,11.6904761904762,small,CyaGlo000_3217637,VII,3134.01293798113
36,D,2,Sphaerocystis,Sphaerocystis,70.1428571428571,small,ChlSph000_2639562,I,4.39472223831927e-06
36,D,2,Tetraedron,Tetraedron,23.3809523809524,small,ChlTet000_2672378,IV,631.285714285714
36,D,2,Centrales,Centrales,420.857142857143,small,BacCyc000_3193095,VI,0.00246667296082891
36,D,2,Koliella,Koliella,11.6904761904762,small,TreKollon_2638730,IV,1.30066031689177e-06
36,D,2,Ankyra,Ankyra,11.6904761904762,small,ChlAnkjud_2642105,IV,2.43073047643918
36,D,2,Plagioselmis,Plagioselmis,46.7619047619048,small,CryRho000_3202546,I,28.807611255354
36,D,2,Chlamydomonas,Chlamydomonas,23.3809523809524,small,ChlChl000_5271004,I,0.287467297216112
36,D,2,Coelastrum,Coelastrum,11.6904761904762,small,ChlCoe000_7749802,IV,0.102844949160113
36,C,16,Merismopedia,Merismopedia,76.5,small,CyaMer000_0000000,I,10832.0475557553
36,C,16,Desmodesmus,Desmodesmus,43.9875,small,ChlDes000_2652440,IV,7.15904818546091e-06
36,C,16,Centrales,Centrales,290.7,small,BacCyc000_3193095,VI,0.0017038129015583
36,C,16,Plagioselmis,Plagioselmis,128.1375,small,CryRho000_3202546,I,78.9389419876694
36,C,16,Chlamydomonas,Chlamydomonas,15.3,small,ChlChl000_5271004,I,0.188112510377875
36,C,16,Chrysochromulina,Chrysochromulina,47.8125,small,PryChr000_3202213,I,19.3080948585182
36,C,16,Tetraedron,Tetraedron,3.825,small,ChlTet000_2672378,IV,103.275
36,C,16,Golenkinia,Golenkinia,3.825,small,ChlGolrad_2641100,IV,8203.32673705367
36,C,16,Elakatothrix,Elakatothrix,32.5125,small,KleElagel_2641001,IV,0.923145324059882
36,C,16,Oocystis,Oocystis,11.475,small,TreOoc000_2641454,IV,0.274198768525461
36,C,16,Ankyra,Ankyra,3.825,small,ChlAnkjud_2642105,IV,0.795309268920477
36,C,16,Quadrigula,Quadrigula,17.2125,small,ChlQua000_2641259,IV,18980.2069060199
36,C,16,Koliella,Koliella,1.9125,small,TreKollon_2638730,IV,2.12781140436521e-07
36,C,16,Cryptomonas,Cryptomonas,21.0375,small,CryCry000_3202413,V,0.115576426100364
36,I,3,Merismopedia,Merismopedia,77.5,small,CyaMer000_0000000,I,10973.642948641
36,I,3,Desmodesmus,Desmodesmus,2281.94444444444,small,ChlDes000_2652440,IV,0.000371390741331574
36,I,3,Elakatothrix,Elakatothrix,499.444444444444,small,KleElagel_2641001,IV,14.1810012615632
36,I,3,Coelastrum,Coelastrum,43.0555555555556,small,ChlCoe000_7749802,IV,0.378773828373124
36,I,3,Snowella,Snowella,215.277777777778,small,CyaSno000_3217087,I,184.419098838702
36,I,3,Chlamydomonas,Chlamydomonas,8.61111111111111,small,ChlChl000_5271004,I,0.105873054134243
36,I,3,Oocystis,Oocystis,129.166666666667,small,TreOoc000_2641454,IV,3.08647851281383
36,I,3,Sphaerocystis,Sphaerocystis,51.6666666666667,small,ChlSph000_2639562,I,3.23711719523177e-06
36,I,3,Ankyra,Ankyra,34.4444444444444,small,ChlAnkjud_2642105,IV,7.16182638679296
36,I,3,Chrysochromulina,Chrysochromulina,34.4444444444444,small,PryChr000_3202213,I,13.909680537146
36,I,3,Centrales,Centrales,51.6666666666667,small,BacCyc000_3193095,VI,0.000302821923794904
36,I,3,Scenedesmus,Scenedesmus,17.2222222222222,small,ChlScearc_2640846,IV,0.27433868233871
36,I,3,Plagioselmis,Plagioselmis,25.8333333333333,small,CryRho000_3202546,I,15.9145917576676
36,I,3,Tetraedron,Tetraedron,8.61111111111111,small,ChlTet000_2672378,IV,232.5
36,I,3,Cryptomonas,Cryptomonas,8.61111111111111,small,CryCry000_3202413,V,0.047307971335727
36,I,3,Golenkinia,Golenkinia,8.61111111111111,small,ChlGolrad_2641100,IV,18467.9105917693
