ExpDay,Treatment,mesocosm,Genus,label,indiv_vol,biovolume
20,D,2,Cryptomonas,CryCry000_3202413,1570.97701650429,3770.3448396103
20,D,2,Coelastrum,ChlCoe000_7749802,167.373863544576,401.697272506983
20,E,9,Desmodesmus,ChlDes000_2652440,40.687969226831,11502.3656035487
20,E,9,Cryptomonas,CryCry000_3202413,1570.97701650429,134401.844298356
20,E,9,Cryptomonas,CryCry000_3202413,1570.97701650429,122714.727402847
20,E,9,Plagioselmis,CryRho000_3202546,77.4146568923807,11950.3011830878
20,E,9,Centrales,BacCyc000_3193095,5861.0694928046,348822.438905098
20,E,9,Merismopedia,CyaMer000_0000000,0.116238921777732,180.732150210744
20,E,9,Oocystis,TreOoc000_2641454,211.647598311258,3936.32465041014
20,E,9,Chrysochromulina,PryChr000_3202213,41.8317354512224,622.405518380309
20,E,9,Sphaerocystis,ChlSph000_2639562,62.6538811980344,349.580178048124
20,E,9,Elakatothrix,KleElagel_2641001,62.6744384967178,932.519675814801
20,E,9,Quadrigula,ChlQua000_2641259,220.539804282003,14355.9717294933
20,E,9,Chlamydomonas,ChlChl000_5271004,75.43548062953,2665.67272270032
20,E,9,Sphaerocystis,ChlSph000_2639562,62.6538811980344,233.053452032082
20,E,9,Golenkinia,ChlGolrad_2641100,2144.66058485063,3988.74373924871
20,E,9,Coelastrum,ChlCoe000_7749802,167.373863544576,311.290026516617
20,E,9,Gloeocapsa,CyaGlo000_3217637,268.082573106329,498.592967406089
20,D,13,Merismopedia,CyaMer000_0000000,0.116238921777732,188.277993549482
20,D,13,Sphaerocystis,ChlSph000_2639562,62.6538811980344,2427.83789642383
20,D,13,Quadrigula,ChlQua000_2641259,220.539804282003,21364.7935398191
20,D,13,Centrales,BacCyc000_3193095,5861.0694928046,363386.308553885
20,D,13,Oocystis,TreOoc000_2641454,211.647598311258,13532.2183170261
20,D,13,Elakatothrix,KleElagel_2641001,62.6744384967178,7285.90347524344
20,D,13,Desmodesmus,ChlDes000_2652440,40.687969226831,10405.948129762
20,D,13,Cryptomonas,CryCry000_3202413,1570.97701650429,60875.3593895414
